filename	sample_ID	accession	study	biosample_accession	total_reads	total_bp	total_Gbp	min	max	mean	quartile_25	quartile_50	quartile_75	N25	N50	N75	library_ID	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	data_type	shear_method	shear_method_notes	size_selection	size_selection_notes	ccs_algorithm	polymerase_version	seq_plate_chemistry_version	generator_facility	generator_contact	notes
s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200718_004213.ccs.bam	HG00673	SRR13684382	SRP305758	SAMN17861654	1516755	31592031668	31.59	47	49661	20828	17967	20301	23260	18473	21066	24056	HG00673_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200719_070806.ccs.bam	HG00673	SRR13684382	SRP305758	SAMN17861654	1543254	31912051817	31.91	44	50236	20678	17856	20119	23071	18340	20871	23876	HG00673_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200720_133355.ccs.bam	HG00673	SRR13684382	SRP305758	SAMN17861654	1446038	30065709075	30.07	46	49923	20791	17929	20254	23212	18430	21022	24023	HG00673_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200702_173033.ccs.bam	HG00735	SRR13684381	SRP305758	SAMN17861655	1635278	36348091955	36.35	46	49688	22227	19624	21774	24357	20116	22356	25110	HG00735_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200703_234328.ccs.bam	HG00735	SRR13684381	SRP305758	SAMN17861655	1542075	34369588285	34.37	48	49367	22287	19664	21820	24428	20157	22410	25197	HG00735_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200705_060840.ccs.bam	HG00735	SRR13684381	SRP305758	SAMN17861655	1567779	34777888798	34.78	46	49904	22182	19581	21726	24304	20073	22309	25061	HG00735_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200706_123423.ccs.bam	HG00735	SRR13684381	SRP305758	SAMN17861655	1267797	27999854128	28.0	45	49944	22085	19529	21653	24178	20012	22219	24914	HG00735_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64043_210530_003337.hifi_reads.bam	HG00738	SRR18189645	SRP305758	SAMN26237493	1253128	27082098409	27.08	345	59307	21611	18535	20226	23527	18878	20880	25135	HG00738_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64043_210531_080529.hifi_reads.bam	HG00738	SRR18189645	SRP305758	SAMN26237493	1289251	28021544846	28.02	494	60323	21734	18598	20334	23778	18958	21025	25370	HG00738_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64043_210601_160048.hifi_reads.bam	HG00738	SRR18189645	SRP305758	SAMN26237493	1290160	28382481489	28.38	266	63840	21999	18698	20532	24274	19095	21316	25907	HG00738_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00738/raw_data/PacBio_HiFi/m64136_210602_151340.hifi_reads.bam	HG00738	SRR18189645	SRP305758	SAMN26237493	1016642	22112433547	22.11	90	61975	21750	18587	20331	23822	18952	21035	25464	HG00738_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200625_174949.ccs.bam	HG00741	SRR13684380	SRP305758	SAMN17861656	1268202	31305642912	31.31	45	50089	24685	21678	24172	27208	22246	24876	28087	HG00741_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200627_000247.ccs.bam	HG00741	SRR13684380	SRP305758	SAMN17861656	1101565	27112467388	27.11	48	49815	24612	21626	24097	27109	22183	24794	27976	HG00741_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200628_062837.ccs.bam	HG00741	SRR13684380	SRP305758	SAMN17861656	1265235	31244401269	31.24	47	49813	24694	21691	24170	27217	22254	24878	28094	HG00741_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200629_125431.ccs.bam	HG00741	SRR13684380	SRP305758	SAMN17861656	1200554	29569718896	29.57	48	50008	24630	21639	24115	27138	22201	24812	28003	HG00741_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m64136_200702_173125.ccs.bam	HG01071	SRR13684379	SRP305758	SAMN17861657	1102142	29385994806	29.39	45	50496	26662	23373	26164	29483	24027	26958	30418	HG01071_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m64136_200703_234438.ccs.bam	HG01071	SRR13684379	SRP305758	SAMN17861657	945196	25131192610	25.13	45	50514	26588	23300	26092	29403	23955	26878	30336	HG01071_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m64136_200705_061033.ccs.bam	HG01071	SRR13684379	SRP305758	SAMN17861657	1014421	26986559262	26.99	47	50254	26602	23316	26114	29430	23976	26903	30359	HG01071_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m64136_200706_123635.ccs.bam	HG01071	SRR13684379	SRP305758	SAMN17861657	1029096	27428056082	27.43	45	50199	26652	23382	26172	29468	24033	26957	30389	HG01071_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m54329U_211110_112322-bc1008.5mc.hifi_reads.bam	HG01074	SRR23922644	SRP305758	SAMN33758782	724982	15230826716	15.23	139	61655	21008	17537	19990	23484	18146	21004	24897	HG01074_SRE.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m54329U_211208_005551-bc1008.5mc.hifi_reads.bam	HG01074	SRR23922645	SRP305758	SAMN33758782	1833869	34933587178	34.93	200	53902	19049	15785	18197	21525	16436	19215	22858	HG01074.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m54329U_211211_014820-bc1008.5mc.hifi_reads.bam	HG01074	SRR23922645	SRP305758	SAMN33758782	1959425	37481785263	37.48	139	61840	19128	15826	18266	21628	16493	19304	22988	HG01074.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m54329U_211212_111219-bc1008.5mc.hifi_reads.bam	HG01074	SRR23922645	SRP305758	SAMN33758782	1958351	37561501658	37.56	112	57471	19180	15858	18322	21695	16537	19364	23063	HG01074.HFSS2	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 23kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_211223_214216-bc1011.5mc.hifi_reads.bam	HG01081	SRR23922647	SRP305758	SAMN33758783	1777187	34516634519	34.52	61	58991	19422	15137	18626	22945	16588	20463	25067	HG01081.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_220101_220852-bc1011.5mc.hifi_reads.bam	HG01081	SRR23922647	SRP305758	SAMN33758783	1943784	38127675820	38.13	72	66384	19615	15259	18807	23180	16724	20665	25307	HG01081.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_220103_072943-bc1011.5mc.hifi_reads.bam	HG01081	SRR23922647	SRP305758	SAMN33758783	1809964	35477098664	35.48	62	70984	19600	15254	18803	23168	16723	20642	25280	HG01081.HFSS	WGS	GENOMIC	RANDOM	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 25kb fractionated gDNA	unaligned reads	Megaruptor 3		PippinHT		6.2.0	P2.2	C2	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/m64043_210704_052805.hifi_reads.bam	HG01099	SRR18189644	SRP305758	SAMN26237494	1961160	37446420746	37.45	834	56485	19094	16230	18796	21186	16716	19458	21867	HG01099_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/m64043_210705_162656.hifi_reads.bam	HG01099	SRR18189644	SRP305758	SAMN26237494	1996032	38087524710	38.09	347	55386	19081	16223	18786	21170	16706	19451	21851	HG01099_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/m64043_210707_032602.hifi_reads.bam	HG01099	SRR18189644	SRP305758	SAMN26237494	1376237	25855870472	25.86	718	49845	18787	16037	18407	20851	16456	19125	21503	HG01099_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200625_174853.ccs.bam	HG01106	SRR13684378	SRP305758	SAMN17861658	1706917	38034918237	38.03	48	50120	22282	20072	21734	24014	20354	22145	24608	HG01106_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200627_000137.ccs.bam	HG01106	SRR13684378	SRP305758	SAMN17861658	1541756	34465266970	34.47	47	48433	22354	20117	21789	24100	20403	22211	24706	HG01106_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200628_062711.ccs.bam	HG01106	SRR13684378	SRP305758	SAMN17861658	1609195	35847146199	35.85	46	49297	22276	20074	21727	23990	20357	22134	24585	HG01106_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200629_125238.ccs.bam	HG01106	SRR13684378	SRP305758	SAMN17861658	1648307	36771576306	36.77	46	49438	22308	20101	21762	24030	20381	22171	24626	HG01106_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/m54329U_200201_051510.ccs.bam	HG01123	SRR13684290	SRP305758	SAMN17861232	2072143	34554070679	34.55	46	43126	16675	14984	16468	18160	15294	16821	18566	HG01123_HiFiEx_f2	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 17kb fractionated gDNA	unaligned reads	g-TUBE	6 passes at 1500 rcf	SageELF	1-18 kb protocol, fraction 2	ccs 4.0.0 (commit SL-release-8.0.0)	P2.0	C2.0	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/m54329U_200203_181235.ccs.bam	HG01123	SRR13684290	SRP305758	SAMN17861232	1629549	27013827793	27.01	45	39876	16577	14919	16380	18039	15223	16722	18436	HG01123_HiFiEx_f2	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 17kb fractionated gDNA	unaligned reads	g-TUBE	6 passes at 1500 rcf	SageELF	1-18 kb protocol, fraction 2	ccs 4.0.0 (commit SL-release-8.0.0)	P2.0	C2.0	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/m54329U_200205_002609.ccs.bam	HG01123	SRR13684290	SRP305758	SAMN17861232	1449219	23974829242	23.97	47	40793	16543	14898	16353	18007	15199	16694	18397	HG01123_HiFiEx_f2	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 17kb fractionated gDNA	unaligned reads	g-TUBE	6 passes at 1500 rcf	SageELF	1-18 kb protocol, fraction 2	ccs 4.0.0 (commit SL-release-8.0.0)	P2.0	C2.0	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/m54329U_200206_215926.ccs.bam	HG01123	SRR13684290	SRP305758	SAMN17861232	2004290	33874608465	33.87	46	48534	16901	15194	16680	18370	15493	17025	18773	HG01123_HiFiEx_f2	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 17kb fractionated gDNA	unaligned reads	g-TUBE	6 passes at 1500 rcf	SageELF	1-18 kb protocol, fraction 2	ccs 4.0.0 (commit SL-release-8.0.0)	P2.0	C2.0	University of Washington	kmiyamot@uw.edu	
s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200618_201934.ccs.bam	HG01175	SRR13684377	SRP305758	SAMN17861659	1261159	27337960037	27.34	45	49892	21676	19197	21038	23531	19575	21558	24328	HG01175_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200620_173220.ccs.bam	HG01175	SRR13684377	SRP305758	SAMN17861659	1527212	33311371824	33.31	45	50465	21811	19274	21150	23708	19663	21687	24539	HG01175_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200621_234442.ccs.bam	HG01175	SRR13684377	SRP305758	SAMN17861659	1158408	25094609545	25.09	46	49779	21663	19196	21036	23514	19577	21552	24299	HG01175_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200623_060946.ccs.bam	HG01175	SRR13684377	SRP305758	SAMN17861659	1206997	26195722346	26.2	45	48916	21703	19223	21069	23556	19603	21590	24349	HG01175_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		8.0.0.80529			Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/m64043_211124_192057.5mc.hifi_reads.bam	HG01192	SRR23732279	SRP305758	SAMN33621945	1762460	36240709779	36.24	203	52946	20562	18064	19864	22408	18441	20419	23268	HG01192_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/m64043_211126_061537.5mc.hifi_reads.bam	HG01192	SRR23732279	SRP305758	SAMN33621945	1830528	37677927562	37.68	153	53478	20583	18074	19879	22435	18452	20438	23304	HG01192_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/m64043_211127_171224.5mc.hifi_reads.bam	HG01192	SRR23732279	SRP305758	SAMN33621945	1743655	35850177288	35.85	82	52726	20560	18058	19858	22404	18438	20412	23274	HG01192_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		6.0.0	P2.2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01255/raw_data/PacBio_HiFi/m64043_210520_180149.hifi_reads.bam	HG01255	SRR18189643	SRP305758	SAMN26237495	1638272	33274752433	33.27	335	59514	20310	17012	19180	22570	17454	20258	23821	HG01255_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01255/raw_data/PacBio_HiFi/m64136_210516_022225.hifi_reads.bam	HG01255	SRR18189643	SRP305758	SAMN26237495	1679236	35010470276	35.01	681	60589	20849	17338	19917	23286	17882	20969	24579	HG01255_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
s3://human-pangenomics/working/HPRC/HG01255/raw_data/PacBio_HiFi/m64136_210519_033858.hifi_reads.bam	HG01255	SRR18189643	SRP305758	SAMN26237495	1569564	32516315973	32.52	110	56837	20716	17261	19739	23108	17775	20797	24380	HG01255_lib1	WGS	GENOMIC	size fractionation	single	PACBIO_SMRT	PacBio Sequel II	HiFi sequencing of 20kb fractionated gDNA	unaligned reads	Megaruptor 1		SageELF		10.1.0.115913	P2	C2	Washington University	tgraves@wustl.edu	
